"ESTU";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2";"P3_1";"P3_2";"P3_3";"P3_4";"P3_5";"P4";"P5";"P6_1";"P6_2";"P6_3";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P8_1";"P8_2";"P8_3";"P8_4";"P9_1";"P9_2";"P9_3";"P10_1";"P10_2";"P10_3";"P10_4";"P11_1";"P11_2";"P11_3";"P11_4";"P11_5";"P12_1";"P12_2";"P12_3";"P12_4";"P12_5";"P13_1";"P13_2";"P13_3";"P13_4";"P13_5";"P13_6";"P13_7";"P14_1";"P14_2";"P14_3";"P14_4";"P14_5";"P14_6";"P15_1";"P15_2";"P15_3";"P15_4";"ESCFEMINIS";"P17";"P17A";"SITCONV";"TARHOGENTREV_1";"TARHOGENTREV_2";"TARHOGENTREV_8";"TARHOGENTREV_9";"TARHOGENTREV_HH";"TARHOGENTREV_MM";"TARHOGPAREJ_1";"TARHOGPAREJ_2";"TARHOGPAREJ_8";"TARHOGPAREJ_9";"TARHOGPAREJ_HH";"TARHOGPAREJ_MM";"HIJOMENOR_1";"HIJOMENOR_97";"HIJOMENOR_99";"HIJOMENOR_N";"CUIDADOHIJOS_1";"CUIDADOHIJOS_2";"CUIDADOHIJOS_8";"CUIDADOHIJOS_9";"CUIDADOHIJOS_HH";"CUIDADOHIJOS_MM";"CUIDADOHIJOSPAR_1";"CUIDADOHIJOSPAR_2";"CUIDADOHIJOSPAR_7";"CUIDADOHIJOSPAR_8";"CUIDADOHIJOSPAR_9";"CUIDADOHIJOSPAR_HH";"CUIDADOHIJOSPAR_MM";"P22";"TAREASCUI_1";"TAREASCUI_2";"TAREASCUI_8";"TAREASCUI_9";"TAREASCUI_HH";"TAREASCUI_MM";"P23_1";"P23_2";"P23_3";"P23_4";"P23_5";"P23_6";"P23_7";"P23_8";"P23_9";"ESCIDEOL";"PARTICIPACIONG";"RECUVOTOG";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"TIPOJOR";"INGRESHOG";"CLASESOCIAL";"PAISNAC";"PAISNAC2";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"TARHOGENTREV";"TARHOGPAREJ";"HIJOMENOR";"CUIDADOHIJOS";"CUIDADOHIJOSPAR";"TAREASCUI";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOHOM";"PESOMUJ"
3428;49681;2526;1;29;67;2;6;0;2;2;76;1;1;2;7;10;9;8;7;1;3;1;4;1;3;3;3;8;3;3;3;1;8;3;3;1;1;7;1;1;2;1;1;2;4;8;3;3;3;2;1;1;3;3;3;3;3;3;3;7;2;2;2;2;2;4;1;2;3;10;1;1;3;1;2;2;2;5;0;1;2;2;2;0;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;8;1;2;3;4;1;3;7;0;0;0;4;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;"";"";7;11;23;2;29;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;300;0;0;9996;9996;9996;2;2;3;14;2;1,29452;1,0;1,47964
3428;51444;2611;1;29;67;2;6;0;2;2;56;1;1;8;5;6;5;10;5;2;3;5;4;1;2;2;2;2;3;1;2;1;1;3;3;4;4;4;1;1;1;1;2;2;2;2;3;3;8;3;1;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;4;2;3;1;1;2;1;2;2;2;2;0;0;0;0;0;96;96;1;2;2;2;1;2;2;2;2;0;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;2;0;3;12;6;0;1;1;7;1;2;3;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;22;0;0;0;0;21;0;"";"";7;11;23;2;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;9996;2;120;9996;9996;0;9997;6;7;2;0,94659;1,0;1,06764
3428;51576;2617;1;29;67;2;6;0;2;2;60;1;1;2;5;7;0;10;3;2;3;1;1;1;3;3;3;3;3;3;2;1;3;1;3;2;2;3;1;1;1;1;2;1;2;2;1;3;3;3;3;3;2;3;3;2;3;3;3;2;2;2;1;1;2;3;2;4;4;0;1;1;2;1;2;2;2;3;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;12;0;3;3;3;3;3;3;3;3;3;6;2;0;3;11;1;4;1;3;2;2;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";7;11;23;2;24;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;9996;0;9996;9996;720;0;9997;6;2;2;0,94659;1,0;1,06764
3428;54276;2729;1;29;67;2;6;0;1;1;63;1;1;1;7;7;5;8;6;4;3;4;2;2;2;1;2;2;2;2;2;3;1;1;3;1;1;1;1;1;1;1;3;3;3;1;3;3;1;3;1;8;2;3;3;2;3;3;1;2;2;2;2;2;2;0;0;0;0;5;1;2;4;1;2;2;2;4;0;1;2;2;2;2;0;1;2;2;1;1;2;2;2;2;0;1;2;2;2;2;2;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;2;6;1;2;3;16;4;0;2;0;0;0;3;3;2;103;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;1;0;"";"";8;11;23;3;24;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;120;1;120;120;9996;2;2;7;12;2;0,91722;0,81887;1,0
3428;54961;2744;1;29;67;2;6;0;1;1;86;1;1;2;9;9;10;10;9;2;3;1;5;1;3;3;3;3;3;3;2;1;1;1;3;2;3;4;1;1;1;1;1;2;1;1;2;3;1;2;1;1;2;3;3;2;3;3;1;2;1;1;2;2;2;0;0;0;0;8;1;2;1;1;1;2;2;4;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;1;1;1;3;9;2;1;2;0;0;0;3;3;1;0;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;1;0;6;2;"";"";8;11;23;3;19;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;240;9996;0;9996;9996;9996;1;1;6;12;2;0,90884;0,79678;1,0
3428;56115;2774;1;29;67;2;6;0;1;1;66;1;1;2;9;9;8;9;8;3;3;1;4;1;3;2;3;3;3;3;2;3;1;3;3;2;2;2;1;1;1;1;2;1;2;1;4;3;1;3;1;1;3;3;3;3;3;3;1;2;2;2;2;2;2;0;0;0;0;8;1;2;3;1;2;2;2;1;0;1;2;2;2;7;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;2;2;2;2;3;3;1;1;3;6;2;1;2;0;0;0;3;3;1;0;1;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;21;1;0;0;0;16;0;"";"";8;11;23;3;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;420;0;9996;9996;9996;1;1;4;12;2;0,95406;0,84982;1,0
3428;56403;2780;1;29;67;2;6;0;2;1;56;1;2;1;0;0;3;3;0;4;3;4;4;1;2;9;2;9;3;2;2;3;3;1;3;3;3;3;1;1;1;2;2;2;2;2;1;3;1;3;1;3;2;3;2;3;3;3;3;2;2;2;2;2;2;0;0;0;0;0;1;2;4;1;2;2;2;1;0;1;2;2;2;2;0;1;2;2;1;1;2;2;2;0;0;1;2;2;2;2;0;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;6;1;9999;3;11;1;4;1;1;2;1;9;3;1;0;2;0;0;0;0;0;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;15;0;0;0;0;15;0;"";"";8;11;23;3;18;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;60;120;1;0;0;9996;9999;9999;6;2;2;0,91722;0,81887;1,0
3428;57880;2822;1;29;67;2;6;0;1;2;56;1;1;2;5;5;0;8;7;2;1;1;5;5;8;2;2;2;2;2;1;3;3;1;3;4;4;4;1;1;2;2;1;4;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;8;4;2;5;1;1;96;1;2;2;2;4;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;4;0;3;3;3;3;3;3;3;3;3;5;1;3;3;13;6;0;3;0;0;0;5;11;2;344;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;5;0;"";"";8;11;23;3;27;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;9996;0;9996;9996;240;3;3;6;15;6;0,94659;1,0;1,06764
3428;57940;2824;1;29;67;2;6;0;1;2;89;1;2;1;7;9;9;0;5;3;3;8;5;2;3;3;3;3;3;2;2;3;3;3;9;4;4;7;1;1;1;1;1;3;3;1;1;1;3;3;1;1;3;3;3;3;3;3;3;7;2;8;2;2;2;4;4;4;4;6;2;0;1;1;2;2;2;4;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;99;1;1;3;4;1;5;3;0;0;0;6;3;1;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;"";"";8;11;23;3;33;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;9996;0;9996;9996;9996;1;1;3;15;2;1,29452;1,0;1,47964
3428;58983;2854;1;29;67;2;6;0;1;2;34;1;1;2;8;8;8;9;8;2;3;1;4;1;3;3;2;3;3;2;2;1;3;3;3;1;1;3;1;1;1;1;3;2;2;1;2;3;3;3;3;2;2;3;3;2;3;2;1;2;1;2;2;2;2;1;2;2;3;8;1;1;3;1;2;2;2;2;0;2;1;2;2;0;45;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;8;1;1;3;11;6;0;4;0;0;0;5;5;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;1;0;8;0;"";"";8;11;23;3;17;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;45;0;9996;9996;9996;1;1;6;16;4;1,02972;1,0;1,16728
3428;59678;2868;1;29;67;2;6;0;1;2;45;1;1;2;5;5;4;7;4;2;3;1;4;2;3;3;3;3;3;3;2;1;3;3;3;3;2;2;1;1;1;1;1;1;1;8;2;3;1;2;1;3;2;3;3;2;3;2;1;2;2;2;2;2;2;1;3;4;1;5;1;1;4;1;2;2;2;10;0;1;1;2;2;10;0;1;2;2;2;1;1;2;2;8;0;1;1;2;2;2;5;0;2;0;0;0;0;96;96;2;3;3;3;2;2;3;3;3;6;1;2;3;9;1;5;7;0;0;0;4;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";8;11;23;3;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;600;600;2;480;300;9996;2;2;6;14;2;0,93217;1,0;1,05263
3428;62656;2955;1;29;67;2;6;0;1;1;79;1;1;2;8;9;9;9;7;2;3;2;4;1;3;3;2;3;3;3;2;1;3;3;3;1;1;7;1;1;1;1;2;2;3;1;3;1;1;3;1;1;3;3;3;3;3;3;1;7;1;2;2;2;1;0;0;0;0;8;1;2;3;1;1;2;2;1;30;1;2;2;2;4;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;1;1;21;3;11;2;2;2;0;0;0;4;5;1;0;1;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;0;0;0;0;14;0;"";"";8;11;23;3;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;90;240;0;9996;9996;9996;21;21;6;12;4;0,90884;0,79678;1,0
3428;74269;3249;1;29;67;2;6;0;2;2;68;1;2;2;6;6;8;10;7;2;3;8;4;1;3;3;3;3;3;2;2;1;3;1;1;1;3;7;1;1;1;1;2;1;2;2;3;3;1;3;8;1;2;3;3;2;3;2;3;7;2;2;2;2;2;4;2;7;4;6;1;1;3;1;2;2;2;4;0;2;1;2;2;0;20;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;2;0;3;3;3;3;3;3;3;3;3;8;1;2;3;2;1;3;2;0;0;0;5;4;1;0;2;0;0;0;0;0;0;22;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;0;0;1;0;17;0;"";"";14;11;23;2;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;20;0;9996;9996;120;2;2;2;12;3;0,92695;1,0;1,05128
3428;11089;539;1;29;0;3;3;0;2;2;36;1;8;2;7;7;7;9;7;2;2;1;4;2;3;3;3;2;3;3;2;1;1;3;3;1;1;1;1;1;1;1;3;2;4;1;4;3;1;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;1;1;7;1;1;4;1;2;2;2;3;0;1;2;2;2;2;0;1;2;2;1;1;2;2;2;5;0;1;2;2;2;2;2;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;1;2;3;12;2;2;1;1;2;1;3;4;1;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;16;0;0;0;0;9;0;"";"";7;11;23;2;24;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;180;120;1;300;120;9996;2;2;6;2;3;1,12665;1,0;1,15655
3428;66327;3051;1;29;0;3;3;0;1;2;73;1;1;2;10;9;10;10;6;2;3;1;5;1;3;3;3;3;3;2;3;1;3;3;1;1;1;7;1;1;1;1;2;1;4;1;3;1;1;2;1;3;3;3;3;2;3;3;1;7;1;1;2;2;1;1;1;1;2;10;2;0;1;1;2;2;2;1;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;2;2;3;3;3;2;2;3;3;3;1;1;3;11;5;0;2;0;0;0;6;12;1;0;1;0;0;0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;16;0;"";"";8;11;23;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;9996;0;9996;9996;9996;1;1;6;12;5;1,16104;1,0;1,18405
3428;122586;3696;1;29;0;3;3;0;1;2;42;1;1;1;8;9;9;9;9;2;3;1;5;1;3;3;3;3;3;3;2;1;3;3;3;2;2;3;1;1;1;1;3;1;3;1;4;3;1;2;1;3;2;3;3;2;3;2;1;2;1;2;2;2;2;2;2;4;2;9;1;1;4;1;2;2;2;3;0;1;2;2;2;2;0;1;2;2;2;1;2;2;2;6;0;1;2;2;2;2;1;0;2;0;0;0;0;96;96;2;3;3;3;3;3;3;3;2;3;1;1;3;10;5;0;1;1;2;1;3;5;1;0;1;0;0;0;0;0;0;38;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;2;0;0;0;0;9;3;0;258;3;0;1;0;237;6;"";"";11;11;23;6;28;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;120;2;360;60;9996;1;1;6;2;4;1,12665;1,0;1,15655
3428;2282;103;1;29;69;3;5;0;2;1;30;1;1;2;10;7;10;10;10;1;3;2;5;2;3;3;2;3;2;3;2;1;3;3;1;2;3;3;1;1;1;1;4;2;4;1;3;3;1;2;1;3;2;3;2;2;3;2;1;2;1;2;2;2;2;0;0;0;0;9;1;1;3;1;1;2;2;1;30;1;2;2;2;1;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;2;3;2;3;2;2;3;3;2;1;21;3;15;4;0;1;1;2;1;4;4;1;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;14;0;0;0;0;13;0;"";"";6;11;23;1;23;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;90;60;0;9996;9996;9996;21;21;6;2;3;0,96565;0,91697;1,0
3428;15712;793;1;29;69;3;5;0;2;2;51;2;1;2;9;10;8;10;7;2;3;1;5;1;2;3;3;3;3;8;2;1;3;3;8;1;3;7;1;1;1;1;1;1;2;1;2;3;1;3;3;3;2;3;3;2;3;3;1;2;1;2;2;2;1;2;1;2;3;8;1;1;4;1;2;2;2;10;0;1;2;2;2;3;0;1;2;2;1;1;2;2;2;2;0;1;2;2;2;2;1;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;1;9999;3;10;2;1;4;0;0;0;5;3;2;340;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;8;0;"";"";6;11;23;1;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;600;180;1;120;60;9996;9999;9999;6;16;2;0,96433;1,0;1,01691
3428;16152;817;1;29;69;3;5;0;2;2;44;1;1;2;10;10;10;10;10;2;2;2;5;1;3;3;3;3;3;3;3;1;3;3;1;1;1;1;1;1;1;2;4;1;4;1;4;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;4;10;1;1;4;1;2;2;2;6;0;1;2;2;2;1;0;1;2;2;1;1;2;2;2;12;0;1;2;2;2;2;2;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;1;1;21;3;13;6;0;1;1;5;2;4;12;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;"";"";6;11;23;1;21;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;360;60;1;720;120;9996;21;21;6;5;5;0,93053;1,0;0,99201
3428;19956;1004;1;29;69;3;5;0;2;1;34;1;2;2;3;5;0;5;0;4;3;5;1;1;1;1;1;2;1;1;2;3;1;1;3;2;2;2;1;1;1;2;1;1;4;3;1;1;1;3;1;1;2;2;2;2;3;2;3;2;2;2;2;2;2;0;0;0;0;0;2;0;1;1;2;2;2;1;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;10;1;3;3;13;1;5;1;1;2;1;4;11;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";7;11;23;2;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;9996;0;9996;9996;9996;3;3;6;2;6;0,96565;0,91697;1,0
3428;42770;2155;1;29;69;3;5;0;2;1;18;1;2;8;0;5;3;9;3;4;3;4;2;1;2;2;2;3;2;1;2;3;1;1;3;1;1;1;2;1;1;1;8;2;4;1;1;1;1;2;3;3;2;3;2;2;3;2;1;1;1;2;2;2;2;0;0;0;0;5;2;0;6;1;1;2;2;0;30;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;1;3;2;3;3;2;8;3;0;3;4;2;3;6;0;0;0;8;2;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;35;1;0;0;1;23;0;"";"";7;11;23;2;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;30;9996;0;9996;9996;9996;0;9995;3;13;1;1,24651;1,16762;1,0
3428;53676;2710;1;29;69;3;5;0;1;2;23;2;2;1;7;8;5;8;5;3;3;1;1;1;3;3;2;3;3;2;2;1;1;1;3;3;3;3;1;1;1;8;1;2;1;8;1;1;1;2;1;3;3;3;3;2;3;3;3;2;2;2;2;7;2;3;3;4;4;7;2;0;6;2;1;2;2;0;30;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;2;3;3;2;2;2;2;2;2;8;1;2;3;10;4;0;1;1;2;1;1;3;1;0;3;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;49;0;0;0;0;27;1;"";"";8;11;23;3;19;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;30;9996;0;9996;9996;9996;2;2;6;2;2;1,55634;1,0;1,64559
3428;64462;3009;1;29;69;3;5;0;2;2;71;1;2;2;7;10;5;7;1;1;1;1;4;2;3;3;2;2;3;3;2;3;1;1;3;1;1;7;1;1;1;2;1;3;3;1;4;3;1;3;8;3;3;3;3;3;3;3;3;7;1;2;1;1;2;4;4;2;2;5;1;1;3;1;2;2;2;5;0;1;2;2;2;4;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;1;1;3;4;1;6;7;0;0;0;5;6;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";8;11;23;3;30;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;300;240;0;9996;9996;9996;1;1;3;14;5;0,95893;1,0;1,0156
3428;66302;3050;1;29;69;3;5;0;1;1;58;3;9;1;6;8;5;8;4;3;3;4;5;2;3;2;2;2;2;2;2;3;3;1;3;4;4;4;1;1;1;8;2;3;3;3;8;3;1;2;1;3;2;3;3;3;3;3;3;2;2;1;2;2;2;0;0;0;0;5;1;2;3;1;2;2;2;2;0;1;2;2;2;3;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;2;3;3;3;2;3;3;1;6;4;0;3;5;3;4;4;0;0;0;4;5;2;128;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;14;0;"";"";8;11;23;3;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;180;0;9996;9996;9996;0;9996;5;16;4;0,94887;0,90907;1,0
3428;79721;3341;1;29;69;3;5;0;2;2;55;1;2;2;4;5;0;4;0;2;3;1;1;1;3;2;2;1;1;1;2;3;3;1;3;4;3;1;1;1;1;1;4;3;1;1;1;3;1;2;1;2;2;3;3;2;3;3;3;2;2;2;2;2;2;1;1;4;3;0;1;1;3;1;2;2;2;2;0;2;1;2;2;0;30;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;2;2;3;2;3;1;2;2;3;7;1;2;3;11;1;3;1;1;2;2;1;3;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;16;0;0;0;0;17;1;"";"";8;11;23;3;21;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;120;30;0;9996;9996;9996;2;2;6;2;2;0,97924;1,0;1,0314
